gene_symbol
2310030A07Rik
2310030G06Rik
2310033P09Rik
2310034G01Rik
2310034O05Rik
2310039H08Rik
2310039L15Rik
2310040G07Rik
2310040G24Rik
2310043L19Rik
2310043M15Rik
2310043O21Rik
2310043P16Rik
2310044K18Rik
2310047K21Rik
2310057J18Rik
2310057M21Rik
2310058D17Rik
2310061I04Rik
2310065F04Rik
2310067P03Rik
2310068J16Rik
2310069B03Rik
2310069G16Rik
2310074N15Rik
2310075C17Rik
2310079G19Rik
2310081O03Rik
2410002F23Rik
2410003I16Rik
2410003L11Rik
2410004B18Rik
2410004I01Rik
2410004P03Rik
2410006H16Rik
2410012E07Rik
2410017I17Rik
2410018L13Rik
2410021H03Rik
2410022M11Rik
2410039M03Rik
2410124H12Rik
2410137M14Rik
2410152P15Rik
2500002B13Rik
2500004C02Rik
2510002D24Rik
2510009E07Rik
2510016D11Rik
2510017J16Rik
2510039O18Rik
2510046G10Rik
2600002D14Rik
2600006K01Rik
2600014E21Rik
2610001A08Rik
2610005L07Rik
2610008E11Rik
2610011E03Rik
2610012C04Rik
2610016A17Rik
2610017A05Rik
2610020C07Rik
2610021A01Rik
2610024D14Rik
2610027F03Rik
2610027K06Rik
2610028D06Rik
2610028E06Rik
2610028H24Rik
2610029K11Rik
2610034O05Rik
2610035D17Rik
2610035F20Rik
2610037D02Rik
2610042L04Rik
2610105M22Rik
2610203C22Rik
2610204G07Rik
2610206C17Rik
2610300A13Rik
2610300M13Rik
2610303G11Rik
2610306M01Rik
2610306O10Rik
2610307P16Rik
2610316D01Rik
2610318M16Rik
2610318N02Rik
2610507I01Rik
2610528J11Rik
2700016F22Rik
2700029L08Rik
2700033N17Rik
2700038G22Rik
2700046A07Rik
2700049A03Rik
2700052C19Rik
2700054A10Rik
2700062C07Rik
2700068H02Rik
2700069I18Rik
2700078F05Rik
2700080J24Rik
2700089I24Rik
2700097O09Rik
2700099C18Rik
2810001A02Rik
2810001G20Rik
2810002D19Rik
2810004N23Rik
2810013P06Rik
2810021J22Rik
2810025M15Rik
2810029C07Rik
2810030D12Rik
2810032G03Rik
2810036E18Rik
2810039B14Rik
2810047C21Rik1
2810402E24Rik
2810403D21Rik
2810403G07Rik
2810404F17Rik
2810404M03Rik
2810405F15Rik
2810405F17Rik
2810407A14Rik
2810408A11Rik
2810408I11Rik
2810414N06Rik
2810428J06Rik
2810429I04Rik
2810430I11Rik
2810432F15Rik
2810433D01Rik
2810442N19Rik
2810449D17Rik
2810454H06Rik
2810455O05Rik
2810457G06Rik
2810459M11Rik
2810461L16Rik
2810471M01Rik
2900002M20Rik
2900005J15Rik
2900009J06Rik
2900018N21Rik
2900022M07Rik
2900024D18Rik
2900026A02Rik
2900027M19Rik
2900035J10Rik
2900037B21Rik
2900040C04Rik
2900041M22Rik
2900042G08Rik
2900042K21Rik
2900045O20Rik
2900052L18Rik
2900052N01Rik
2900057B20Rik
2900060B14Rik
2900060N12Rik
2900064F13Rik
2900064K03Rik
2900069G24Rik
2900072N19Rik
2900076A07Rik
2900076G11Rik
2900079G21Rik
2900089D17Rik
2900092C05Rik
2900092N22Rik
2900092O11Rik
2900093K20Rik
3000002C10Rik
3010001F23Rik
3010003L21Rik
3100003L05Rik
3110004A20Rik
3110006O06Rik
3110009E18Rik
3110009F21Rik
3110009M11Rik
3110015C05Rik
3110018I06Rik
3110031N09Rik
3110039M20Rik
3110040M04Rik
3110040N11Rik
3110043J17Rik
3110045C21Rik
3110053B16Rik
3110056K07Rik
3110062G12Rik
3110067C02Rik
3110070M22Rik
3110080E11Rik
3110080O07Rik
3110082I17Rik
3110082J24Rik
3110083C13Rik
3110099E03Rik
3200001D21Rik
3222401L13Rik
3300002A11Rik
3300002I08Rik
3300002P09Rik
3300002P13Rik
3300005D01Rik
3425401B19Rik
3632454L22Rik
3732407C23Rik
3830403N18Rik
3830408C21Rik
3830422I06Rik
3830432H09Rik
4122401K19Rik
4631405J19Rik
4631422I05Rik
4632404H12Rik
4632404M16Rik
4632411P08Rik
4632415L05Rik
4632418H02Rik
4632427E13Rik
4632428C04Rik
4632432E15Rik
4633401B06Rik
4731419I09Rik
4732414G09Rik
4732416N19Rik
4732419C18Rik
4732440D04Rik
4732463B04Rik
4732465J04Rik
4732471J01Rik
4732487G21Rik
4732490B19Rik
4732491K20Rik
4732496C06Rik
4831440D22Rik
4833403J16Rik
4833404L02Rik
4833405L11Rik
4833407H14Rik
4833411C07Rik
4833412C05Rik
4833412C15Rik
4833412K13Rik
4833413E03Rik
4833413G10Rik
4833415N18Rik
4833417C18Rik
4833418N02Rik
4833419F23Rik
4833419O12Rik
4833420G17Rik
4833421G17Rik
4833421K07Rik
4833422C13Rik
4833427F10Rik
4833428L15Rik
4833438C02Rik
4833439L19Rik
4833445I07Rik
4921501I09Rik
4921504A21Rik
4921504E06Rik
4921507G05Rik
4921508D12Rik
4921508M14Rik
4921509A06Rik
4921509C19Rik
4921509O07Rik
4921509O09Rik
4921511C10Rik
4921511C20Rik
4921511E07Rik
4921511I17Rik
4921513H07Rik
4921513I03Rik
4921513I08Rik
4921514A10Rik
4921515E04Rik
4921515G04Rik
4921515L22Rik
4921516A02Rik
4921517D16Rik
4921517D22Rik
4921518K17Rik
4921520J07Rik
4921520N01Rik
4921521D15Rik
4921522A10Rik
4921522P10Rik
4921524J17Rik
4921524L21Rik
4921525O09Rik
4921527H02Rik
4921528I07Rik
4921529L05Rik
4921531C22Rik
4921531P14Rik
4921533I20Rik
4921534A09Rik
4921534H16Rik
4921536K21Rik
4921539E11Rik
4921539H07Rik
4922502N22Rik
4930401A07Rik
4930401C15Rik
4930401G09Rik
4930401O10Rik
4930401O12Rik
4930402D18Rik
4930402F06Rik
4930402F11Rik
4930402H05Rik
4930402K13Rik
4930403D09Rik
4930403O15Rik
4930403O18Rik
4930403P22Rik
4930404A05Rik
4930404A12Rik
4930404H24Rik
4930404I05Rik
4930404I20Rik
4930404K13Rik
4930404O17Rik
4930405A10Rik
4930405A21Rik
4930405D01Rik
4930405D11Rik
4930405G09Rik
4930405H06Rik
4930405J17Rik
4930405L22Rik
4930405N21Rik
4930405O22Rik
4930406D18Rik
4930407G08Rik
4930407I10Rik
4930407I19Rik
4930408K08Rik
4930408O17Rik
4930412B13Rik
4930412C18Rik
4930412E21Rik
4930412F09Rik
4930412F12Rik
4930412M03Rik
4930413E15Rik
4930413F20Rik
4930413G21Rik
4930414F18Rik
4930414N06Rik
4930415C11Rik
4930415H17Rik
4930415O11Rik
4930415P13Rik
4930417H01Rik
4930417O13Rik
4930417O22Rik
4930419G24Rik
4930420G21Rik
4930420N18Rik
4930421C12Rik
4930421P07Rik
4930422C21Rik
4930422I22Rik
4930422M22Rik
4930423C22Rik
4930423D22Rik
4930423D24Rik
4930423K06Rik
4930423M02Rik
4930425K10Rik
4930425K24Rik
4930425L21Rik
4930425O10Rik
4930425P05Rik
4930426D05Rik
4930426I24Rik
4930426L09Rik
4930428D20Rik
4930428E07Rik
4930428N03Rik
4930428O21Rik
4930429C20Rik
4930429D17Rik
4930429F11Rik
4930429F24Rik
4930429H19Rik
4930429P21Rik
4930430E12Rik
4930430F21Rik
4930430J02Rik
4930430O22Rik
4930431F10Rik
4930431F12Rik
4930431L21Rik
4930431P03Rik
4930431P19Rik
4930431P22Rik
4930432B10Rik
4930432E11Rik
4930432H08Rik
4930432J09Rik
4930432L08Rik
4930432M17Rik
4930432O09Rik
4930433B08Rik
4930433E05Rik
4930433I11Rik
4930433J02Rik
4930433N12Rik
4930434B07Rik
4930434F21Rik
4930434J06Rik
4930434J08Rik
4930434O05Rik
4930435F18Rik
4930435M08Rik
4930435N07Rik
4930437M23Rik
4930438A08Rik
4930438E09Rik
4930439A04Rik
4930439D14Rik
4930440C22Rik
4930441H08Rik
4930441J16Rik
4930442G10Rik
4930442G15Rik
4930442H23Rik
4930442J19Rik
4930442L01Rik
4930442P19Rik
4930443G03Rik
4930443O20Rik
4930444A19Rik
4930444E06Rik
4930444F02Rik
4930444K16Rik
4930444M15Rik
4930444P10Rik
4930445B16Rik
4930445E18Rik
4930445N06Rik
4930445N08Rik
4930445N18Rik
4930447A16Rik
4930447C04Rik
4930447C11Rik
4930447F04Rik
4930447F24Rik
4930447J18Rik
4930447K03Rik
4930447M23Rik
4930447N08Rik
4930448A20Rik
4930448C13Rik
4930448D08Rik
4930448E22Rik
4930448F12Rik
4930448H16Rik
4930448I06Rik
4930448I18Rik
4930448K20Rik
4930449C09Rik
4930449E01Rik
4930449E18Rik
4930449I04Rik
4930449I24Rik
4930451E10Rik
4930451I11Rik
4930452A19Rik
4930452G13Rik
4930452L12Rik
4930452N14Rik
4930453C13Rik
4930453H23Rik
4930453L07Rik
4930453N24Rik
4930453O03Rik
4930455B14Rik
4930455C13Rik
4930455F16Rik
4930455G09Rik
4930455H04Rik
4930455J16Rik
4930455M05Rik
4930456G14Rik
4930456L15Rik
4930458A03Rik
4930458B22Rik
4930458D05Rik
4930458K08Rik
4930459C07Rik
4930459L07Rik
4930461C15Rik
4930461G14Rik
4930463O16Rik
4930465I24Rik
4930465K09Rik
4930465M20Rik
4930466I24Rik
4930466K18Rik
4930467D21Rik
4930467J12Rik
4930467K11Rik
4930469B13Rik
4930469K13Rik
4930470B04Rik
4930470G03Rik
4930470H14Rik
4930470O06Rik
4930470P17Rik
4930471C04Rik
4930471D02Rik
4930471E15Rik
4930471E19Rik
4930471G03Rik
4930471G24Rik
4930471L23Rik
4930471M09Rik
4930473A02Rik
4930473D10Rik
4930473H19Rik
4930473O22Rik
4930474B08Rik
4930474H06Rik
4930474H20Rik
4930474M22Rik
4930474N05Rik
4930474N09Rik
4930477E14Rik
4930477G07Rik
4930477N07Rik
4930477O15Rik
4930478E11Rik
4930478K11Rik
4930478L05Rik
4930478M09Rik
4930478M13Rik
4930478P22Rik
4930479D17Rik
4930479H17Rik
4930480C01Rik
4930480E11Rik
4930480G23Rik
4930480K02Rik
4930480K15Rik
4930480M12Rik
4930481A15Rik
4930481B07Rik
4930483J18Rik
4930483O08Rik
4930483P17Rik
4930484H19Rik
4930484I04Rik
4930486F22Rik
4930486I03Rik
4930486L24Rik
4930486N12Rik
4930487D11Rik
4930488B22Rik
4930488L21Rik
4930488N15Rik
4930488N24Rik
4930500A05Rik
4930500F04Rik
4930500F10Rik
4930500G05Rik
4930500H12Rik
4930500L23Rik
4930500M09Rik
4930502A04Rik
4930502C17Rik
4930502E09Rik
4930503B20Rik
4930503E14Rik
4930503E24Rik
4930503F20Rik
4930503H13Rik
4930503L19Rik
4930503O07Rik
4930504C09Rik
4930504D19Rik
4930505A04Rik
4930505G20Rik
4930505K13Rik
4930505K14Rik
4930505M18Rik
4930505N22Rik
4930505O20Rik
4930506A18Rik
4930506C21Rik
4930507D05Rik
4930507D10Rik
4930509E16Rik
4930509G22Rik
4930509H03Rik
4930509J09Rik
4930509K18Rik
4930510E17Rik
4930511A02Rik
4930511E03Rik
4930511J24Rik
4930511M06Rik
4930511M18Rik
4930511O05Rik
4930511P09Rik
4930512B01Rik
4930512H18Rik
4930512J16Rik
4930512M02Rik
4930512P04Rik
4930513D17Rik
4930513L16Rik
4930513N10Rik
4930513N20Rik
4930513O06Rik
4930515B02Rik
4930515G01Rik
4930515G16Rik
4930515L03Rik
4930515L19Rik
4930516B21Rik
4930516K23Rik
4930517E11Rik
4930517E14Rik
4930517G19Rik
4930517G24Rik
4930517J16Rik
4930517L18Rik
4930517M08Rik
4930517N10Rik
4930517O19Rik
4930518C09Rik
4930518I15Rik
4930518I17Rik
4930518J20Rik
4930518J21Rik
4930518P08Rik
4930519A11Rik
4930519D14Rik
4930519E07Rik
4930519F09Rik
4930519F16Rik
4930519F24Rik
4930519G04Rik
4930519H02Rik
4930519K11Rik
4930519L02Rik
4930519P11Rik
4930520K02Rik
4930520M14Rik
4930520O04Rik
4930520P13Rik
4930521E06Rik
4930521O11Rik
4930521O17Rik
4930522H14Rik
4930522L14Rik
4930522O17Rik
4930523C07Rik
4930523O13Rik
4930524B15Rik
4930524B17Rik
4930524C18Rik
4930524O05Rik
4930524O07Rik
4930524O08Rik
4930525C09Rik
4930525G20Rik
4930526A20Rik
4930526F13Rik
4930526H09Rik
4930526L06Rik
4930526M16Rik
4930527A07Rik
4930527B05Rik
4930527E20Rik
4930527F14Rik
4930527G23Rik
4930527J03Rik
4930528D03Rik
4930528G23Rik
4930528H21Rik
4930528J11Rik
4930528P14Rik
4930529C04Rik
4930529I22Rik
4930529K09Rik
4930529L06Rik
4930532G15Rik
4930532I03Rik
4930532M18Rik
4930533B01Rik
4930533D04Rik
4930533I22Rik
4930533K18Rik
4930533L02Rik
4930533N22Rik
4930533P14Rik
4930534D22Rik
4930534H03Rik
4930534H18Rik
4930535E02Rik
4930535F04Rik
4930535G08Rik
4930535L15Rik
4930535O05Rik
4930537H20Rik
4930538E20Rik
4930538L07Rik
4930539C22Rik
4930539J05Rik
4930539M17Rik
4930540E01Rik
4930540M03Rik
4930540M05Rik
4930541O19Rik
4930542C12Rik
4930542C16Rik
4930542C21Rik
4930542D17Rik
4930542M03Rik
4930543E12Rik
4930543I03Rik
4930543I11Rik
4930543K20Rik
4930543N07Rik
4930544D05Rik
4930544F09Rik
4930544G11Rik
4930544I03Rik
4930544L04Rik
4930544M13Rik
4930545E07Rik
4930545H06Rik
4930545L08Rik
4930545L23Rik
4930546B01Rik
4930546C10Rik
4930546K05Rik
4930547E08Rik
4930547E14Rik
4930547H16Rik
4930547M16Rik
4930548G14Rik
4930548J01Rik
4930548K13Rik
4930549C15Rik
4930549G23Rik
4930549P19Rik
4930550C14Rik
4930550C17Rik
4930551E15Rik
4930551I15Rik
4930551I23Rik
4930551L18Rik
4930551O13Rik
4930553E22Rik
4930553I04Rik
4930553I21Rik
4930553J12Rik
4930553M12Rik
4930554C24Rik
4930554G22Rik
4930554G24Rik
4930554H23Rik
4930554I06Rik
4930555A03Rik
4930555B11Rik
4930555B12Rik
4930555F03Rik
4930555G01Rik
4930555G07Rik
4930555G21Rik
4930555K05Rik
4930555K19Rik
4930555M17Rik
4930555O08Rik
4930556C24Rik
4930556G01Rik
4930556G22Rik
4930556H04Rik
4930556I23Rik
4930556J02Rik
4930556J24Rik
4930556L07Rik
4930556M19Rik
4930556N09Rik
4930556N13Rik
4930557B06Rik
4930557F08Rik
4930557F10Rik
4930557J02Rik
4930557K07Rik
4930558F17Rik
4930558G05Rik
4930558J18Rik
4930558J22Rik
4930558K02Rik
4930558N01Rik
4930559C10Rik
4930560O18Rik
4930562A09Rik
4930562C15Rik
4930562D21Rik
4930562F07Rik
4930562F17Rik
4930563E18Rik
4930563E22Rik
4930563F08Rik
4930563H07Rik
4930563I02Rik
4930563J15Rik
4930563M21Rik
4930563N14Rik
4930564C03Rik
4930564D02Rik
4930565D16Rik
4930565N06Rik
4930566F21Rik
4930566N20Rik
4930567H12Rik
4930567H17Rik
4930567J20Rik
4930567K12Rik
4930567K20Rik
4930568A12Rik
4930568A13Rik
4930568D16Rik
4930568E12Rik
4930568G15Rik
4930569F06Rik
4930570B17Rik
4930570D08Rik
4930570E03Rik
4930570G19Rik
4930570N18Rik
4930571K23Rik
4930571N24Rik
4930572G02Rik
4930572K03Rik
4930573C08Rik
4930573C15Rik
4930573H18Rik
4930573I07Rik
4930573O16Rik
4930577H14Rik
4930577N17Rik
4930578E11Rik
4930578G10Rik
4930578I06Rik
4930578I07Rik
4930578M01Rik
4930578M07Rik
4930578N18Rik
4930579C12Rik
